code_stock,year,predict_num,min_EPS,avg_EPS,max_EPS,avg_industry_EPS,min_RP,avg_RP,max_RP,avg_industry_RP
002182,2022,11,0.66,0.83,1.16,0.97,4.27,5.36,7.52,10.71
002185,2020,12,0.18,0.22,0.30,1.17,4.87,5.98,8.09,14.35
002185,2021,12,0.24,0.29,0.39,1.54,6.66,7.93,10.61,18.79
002185,2022,8,0.27,0.34,0.44,1.94,7.33,9.26,12.18,24.60
002186,2020,2,0.07,0.08,0.09,0.08,0.23,0.25,0.28,0.25
002186,2021,2,0.15,0.19,0.22,0.19,0.46,0.57,0.67,0.57
002186,2022,1,0.23,0.23,0.23,0.23,0.70,0.70,0.70,0.70
002189,2020,1,0.67,0.67,0.67,1.17,1.77,1.77,1.77,14.35
002189,2021,1,0.88,0.88,0.88,1.54,2.31,2.31,2.31,18.79
002197,2020,1,0.25,0.25,0.25,0.89,1.28,1.28,1.28,10.67
002197,2021,1,0.34,0.34,0.34,1.06,1.75,1.75,1.75,12.59
002197,2022,1,0.45,0.45,0.45,1.26,2.30,2.30,2.30,15.56
002206,2020,9,0.25,0.31,0.38,1.06,3.06,3.74,4.65,33.97
002206,2021,9,0.33,0.38,0.45,1.32,4.08,4.70,5.50,40.52
002206,2022,5,0.40,0.45,0.49,1.60,4.87,5.45,6.04,47.26
002214,2020,10,0.45,0.70,0.89,1.17,1.90,3.05,4.10,14.35
002214,2021,9,0.46,0.72,1.09,1.54,2.09,3.18,4.99,18.79
002214,2022,4,0.60,0.94,1.28,1.94,2.74,4.23,5.88,24.60
002215,2020,2,0.27,0.31,0.34,1.20,2.50,2.78,3.06,11.21
002215,2021,2,0.33,0.36,0.38,1.56,3.02,3.25,3.47,14.81
002215,2022,1,0.36,0.36,0.36,1.97,3.29,3.29,3.29,18.87
002216,2020,10,0.39,0.56,0.69,1.01,3.19,4.51,5.48,16.40
002216,2021,10,0.44,0.58,0.72,1.22,3.50,4.65,5.77,19.93
002216,2022,4,0.47,0.65,0.82,1.48,3.75,5.17,6.56,24.65
002222,2020,1,0.35,0.35,0.35,1.17,1.48,1.48,1.48,14.35
002222,2021,1,0.43,0.43,0.43,1.54,1.84,1.84,1.84,18.79
002222,2022,1,0.53,0.53,0.53,1.94,2.28,2.28,2.28,24.60
002228,2020,7,0.19,0.24,0.36,0.76,2.25,2.86,4.21,13.31
002228,2021,6,0.21,0.25,0.28,0.91,2.47,2.95,3.22,15.96
002228,2022,4,0.27,0.29,0.30,1.08,3.13,3.41,3.56,19.26
002234,2020,4,2.95,3.68,4.87,6.75,8.92,11.13,14.71,174.45
002234,2021,4,1.62,2.94,3.47,4.48,4.89,8.89,10.47,154.05
002234,2022,3,-0.44,2.08,3.58,3.86,-1.32,6.29,10.80,133.95
002237,2020,7,0.40,0.53,0.61,0.54,3.67,5.11,6.96,6.15
002237,2021,7,0.53,0.63,0.78,0.78,4.86,6.12,9.26,8.31
002237,2022,7,0.64,0.77,0.96,0.97,5.82,7.46,11.27,10.71
002240,2020,3,0.16,0.22,0.27,0.76,1.21,1.67,2.01,4.56
002240,2021,3,0.29,0.36,0.42,0.84,2.15,2.65,3.09,5.12
002240,2022,1,0.48,0.48,0.48,1.02,3.58,3.58,3.58,6.25
002243,2020,1,0.50,0.50,0.50,1.00,5.82,5.82,5.82,9.06
002243,2021,1,0.56,0.56,0.56,1.24,6.48,6.48,6.48,10.88
002243,2022,1,0.59,0.59,0.59,1.62,6.86,6.86,6.86,14.08
002245,2020,2,0.17,0.20,0.23,1.29,1.64,1.96,2.28,7.47
002245,2021,2,0.24,0.29,0.34,1.72,2.38,2.85,3.31,9.93
002245,2022,1,0.41,0.41,0.41,2.32,3.99,3.99,3.99,11.59
002251,2020,9,0.21,0.25,0.29,0.96,1.78,2.14,2.51,10.42
002251,2021,9,0.23,0.32,0.38,1.21,1.97,2.75,3.26,13.16
002251,2022,8,0.31,0.43,0.49,1.49,2.71,3.69,4.25,16.63
002254,2020,10,0.40,0.48,0.53,1.06,2.47,2.91,3.21,33.97
002254,2021,10,0.55,0.66,0.75,1.32,3.34,4.04,4.56,40.52
002254,2022,7,0.70,0.83,0.97,1.60,4.25,5.03,5.91,47.26
002258,2020,21,0.69,0.82,0.90,1.20,3.62,4.28,4.70,11.21
002258,2021,21,0.89,1.07,1.30,1.56,4.68,5.60,6.81,14.81
002258,2022,18,1.03,1.31,1.58,1.97,5.41,6.88,8.28,18.87
002261,2020,2,0.08,0.09,0.09,0.94,0.85,0.91,0.96,6.48
002261,2021,2,0.11,0.12,0.12,1.25,1.18,1.24,1.30,8.42
002261,2022,2,0.15,0.16,0.16,1.61,1.67,1.72,1.77,10.71
002262,2020,9,0.75,0.79,0.82,1.56,7.70,7.98,8.35,12.54
002262,2021,9,0.90,0.95,1.02,2.01,9.24,9.76,10.35,15.59
002262,2022,8,1.09,1.16,1.26,2.62,11.10,11.83,12.82,20.04
002272,2020,1,0.11,0.11,0.11,0.89,0.48,0.48,0.48,10.67
002272,2021,1,0.17,0.17,0.17,1.06,0.73,0.73,0.73,12.59
002272,2022,1,0.14,0.14,0.14,1.26,0.62,0.62,0.62,15.56
002276,2020,1,0.24,0.24,0.24,1.66,2.49,2.49,2.49,29.13
002276,2021,1,0.34,0.34,0.34,2.05,3.49,3.49,3.49,34.82
002277,2020,3,0.16,0.19,0.22,0.96,2.23,2.66,3.09,10.42
002277,2021,3,0.22,0.24,0.27,1.21,3.01,3.33,3.72,13.16
002277,2022,2,0.23,0.28,0.32,1.49,3.23,3.85,4.47,16.63
002283,2020,2,0.33,0.35,0.37,1.11,3.73,3.94,4.14,34.51
002283,2021,2,0.36,0.39,0.41,1.35,4.10,4.38,4.66,41.23
002283,2022,2,0.40,0.43,0.45,1.60,4.50,4.78,5.07,49.72
002287,2020,2,0.77,0.78,0.79,1.56,4.10,4.14,4.17,12.54
002287,2021,2,0.89,0.90,0.91,2.01,4.70,4.78,4.85,15.59
002287,2022,2,0.98,1.02,1.05,2.62,5.22,5.39,5.55,20.04
002288,2020,2,0.08,0.11,0.14,1.17,0.71,1.03,1.34,14.35
002288,2021,2,0.11,0.15,0.20,1.54,1.05,1.44,1.82,18.79
002291,2020,7,0.24,0.35,0.52,0.74,1.77,2.64,3.83,7.64
002291,2021,7,0.52,0.71,0.94,0.84,3.84,5.31,6.95,9.24
002291,2022,5,0.82,0.98,1.12,0.99,6.07,7.38,8.28,10.68
002292,2020,4,0.10,0.11,0.11,1.03,1.41,1.47,1.54,7.98
002292,2021,4,0.14,0.16,0.18,1.23,1.91,2.15,2.43,9.68
002292,2022,3,0.17,0.21,0.24,1.51,2.32,2.90,3.21,12.59
002293,2020,10,0.49,0.61,0.67,0.78,4.04,5.04,5.54,3.53
002293,2021,10,0.64,0.70,0.76,0.96,5.29,5.78,6.35,4.31
002293,2022,9,0.69,0.78,0.89,1.10,5.74,6.46,7.37,4.95
002299,2020,18,2.44,3.28,3.75,6.75,30.33,40.72,46.61,174.45
002299,2021,18,1.55,2.52,3.38,4.48,19.33,31.42,41.84,154.05
002299,2022,13,1.11,2.35,3.61,3.86,13.78,29.23,44.73,133.95
002301,2020,19,0.40,0.45,0.55,1.03,2.94,3.34,4.04,7.98
002301,2021,18,0.50,0.60,0.68,1.23,3.64,4.43,5.02,9.68
002301,2022,16,0.58,0.78,0.95,1.51,4.24,5.71,7.01,12.59
002303,2020,1,0.27,0.27,0.27,0.76,4.20,4.20,4.20,13.31
002303,2021,1,0.29,0.29,0.29,0.91,4.37,4.37,4.37,15.96
002310,2020,5,0.35,0.38,0.43,0.95,9.37,10.34,11.48,143.44
002310,2021,5,0.45,0.51,0.60,1.07,12.03,13.70,16.05,156.81
002310,2022,1,0.57,0.57,0.57,1.21,15.18,15.18,15.18,188.75
002312,2020,8,0.21,0.32,0.60,1.20,2.92,4.39,8.32,11.21
002312,2021,8,0.33,0.37,0.40,1.56,4.57,5.15,5.53,14.81
002312,2022,5,0.41,0.45,0.47,1.97,5.64,6.26,6.54,18.87
002313,2020,2,0.60,0.60,0.60,1.17,1.87,1.87,1.87,14.35
002313,2021,2,0.92,0.92,0.92,1.54,2.87,2.87,2.87,18.79
002314,2020,3,0.19,0.21,0.23,2.28,5.15,5.61,6.12,134.53
002314,2021,3,0.25,0.27,0.28,2.73,6.68,7.17,7.55,157.75
002314,2022,2,0.33,0.36,0.39,3.30,8.84,9.68,10.51,189.18
002315,2020,1,0.33,0.33,0.33,2.19,1.01,1.01,1.01,11.07
002315,2021,1,0.50,0.50,0.50,2.72,1.53,1.53,1.53,13.25
002318,2020,12,0.46,0.59,0.68,1.12,3.85,4.97,5.76,7.44
002318,2021,12,0.56,0.67,0.83,1.36,4.74,5.61,6.99,8.86
002318,2022,10,0.61,0.71,0.97,1.70,5.11,6.00,8.17,10.41
002320,2020,1,0.10,0.10,0.10,0.52,1.48,1.48,1.48,33.85
002320,2021,1,0.15,0.15,0.15,0.54,2.26,2.26,2.26,34.89
002320,2022,1,0.17,0.17,0.17,0.56,2.48,2.48,2.48,36.03
002321,2020,2,0.19,0.19,0.19,6.75,1.02,1.02,1.03,174.45
002321,2021,2,0.22,0.22,0.22,4.48,1.15,1.16,1.18,154.05
002322,2020,1,1.10,1.10,1.10,0.94,4.37,4.37,4.37,6.48
002322,2021,1,1.40,1.40,1.40,1.25,5.56,5.56,5.56,8.42
002324,2020,6,0.27,0.34,0.40,1.00,2.27,2.84,3.36,9.06
002324,2021,6,0.38,0.43,0.52,1.24,3.21,3.66,4.37,10.88
002324,2022,4,0.48,0.52,0.61,1.62,4.04,4.42,5.17,14.08
002326,2020,2,0.54,0.65,0.76,1.20,4.79,5.75,6.72,11.21
002326,2021,2,0.70,0.84,0.97,1.56,6.12,7.33,8.55,14.81
002326,2022,1,0.86,0.86,0.86,1.97,7.53,7.53,7.53,18.87
002327,2020,9,0.55,0.61,0.65,0.78,4.61,5.18,5.52,3.53
002327,2021,9,0.61,0.68,0.76,0.96,5.15,5.73,6.40,4.31
002327,2022,8,0.67,0.75,0.88,1.10,5.65,6.32,7.42,4.95
002330,2020,1,0.02,0.02,0.02,1.52,0.12,0.12,0.12,28.77
002330,2021,1,0.03,0.03,0.03,1.82,0.16,0.16,0.16,33.72
002330,2022,1,0.04,0.04,0.04,2.00,0.20,0.20,0.20,32.83
002332,2020,7,0.53,0.56,0.60,1.56,4.94,5.15,5.34,12.54
002332,2021,7,0.64,0.70,0.72,2.01,6.10,6.47,6.86,15.59
002332,2022,7,0.77,0.88,1.00,2.62,7.26,8.08,9.08,20.04
002335,2020,2,1.00,1.03,1.05,1.66,2.72,2.78,2.84,29.13
002335,2021,2,1.20,1.23,1.25,2.05,3.25,3.32,3.39,34.82
002335,2022,1,1.36,1.36,1.36,2.48,3.69,3.69,3.69,38.43
002343,2020,4,0.42,0.55,0.75,0.31,1.99,2.61,3.56,5.28
002343,2021,3,0.49,0.67,0.87,0.52,2.31,3.16,4.13,8.66
002343,2022,1,0.58,0.58,0.58,0.61,2.76,2.76,2.76,10.54
002344,2020,2,0.19,0.20,0.20,0.74,2.40,2.50,2.60,14.24
002344,2021,2,0.19,0.21,0.22,1.15,2.45,2.61,2.76,21.50
002344,2022,1,0.23,0.23,0.23,1.50,2.93,2.93,2.93,28.05
002345,2020,1,0.04,0.04,0.04,1.96,0.41,0.41,0.41,10.02
002345,2021,1,0.06,0.06,0.06,2.30,0.56,0.56,0.56,11.58
002351,2020,1,0.36,0.36,0.36,1.17,3.21,3.21,3.21,14.35
002351,2021,1,0.47,0.47,0.47,1.54,4.18,4.18,4.18,18.79
002351,2022,1,0.61,0.61,0.61,1.94,5.44,5.44,5.44,24.60
002361,2020,1,0.16,0.16,0.16,1.20,1.35,1.35,1.35,11.21
002361,2021,1,0.18,0.18,0.18,1.56,1.49,1.49,1.49,14.81
002361,2022,1,0.29,0.29,0.29,1.97,2.46,2.46,2.46,18.87
002364,2020,4,0.25,0.31,0.35,1.66,1.43,1.77,1.97,29.13
002364,2021,3,0.33,0.41,0.46,2.05,1.87,2.33,2.60,34.82
002364,2022,1,0.63,0.63,0.63,2.48,3.56,3.56,3.56,38.43
002365,2020,2,1.02,1.09,1.15,1.56,3.00,3.19,3.38,12.54
002365,2021,2,1.37,1.44,1.51,2.01,4.02,4.24,4.45,15.59
002365,2022,1,1.85,1.85,1.85,2.62,5.46,5.46,5.46,20.04
002367,2020,6,0.36,0.43,0.46,0.89,2.83,3.42,3.67,10.67
002367,2021,6,0.41,0.53,0.65,1.06,3.25,4.22,5.22,12.59
002367,2022,4,0.48,0.62,0.79,1.26,3.84,4.96,6.26,15.56
002376,2020,6,0.46,0.56,0.64,1.17,3.06,3.71,4.26,14.35
002376,2021,6,0.57,0.73,0.86,1.54,3.77,4.88,5.70,18.79
002376,2022,5,0.67,0.92,1.16,1.94,4.48,6.13,7.74,24.60
002380,2020,2,0.59,0.64,0.68,0.94,1.41,1.52,1.64,6.48
002380,2021,2,0.72,0.77,0.82,1.25,1.74,1.85,1.96,8.42
002380,2022,1,0.95,0.95,0.95,1.61,2.27,2.27,2.27,10.71
002381,2020,2,0.70,0.72,0.74,1.00,2.88,2.96,3.04,9.06
002381,2021,2,0.84,0.87,0.90,1.24,3.47,3.60,3.72,10.88
002381,2022,1,1.05,1.05,1.05,1.62,4.30,4.30,4.30,14.08
002389,2020,5,0.31,0.38,0.43,1.17,2.96,3.59,4.06,14.35
002389,2021,5,0.44,0.49,0.53,1.54,4.21,4.68,5.00,18.79
002389,2022,4,0.58,0.60,0.62,1.94,5.48,5.65,5.88,24.60
002391,2020,10,0.53,0.64,0.76,1.20,3.53,4.23,5.02,11.21
002391,2021,8,0.68,0.74,0.81,1.56,4.48,4.92,5.32,14.81
002391,2022,6,0.82,0.90,1.06,1.97,5.45,5.92,6.97,18.87
002392,2020,1,0.40,0.40,0.40,1.68,4.77,4.77,4.77,39.40
002392,2021,1,0.43,0.43,0.43,1.95,5.16,5.16,5.16,44.04
002392,2022,1,0.48,0.48,0.48,2.25,5.69,5.69,5.69,50.37
002394,2020,2,0.77,1.00,1.23,0.78,2.58,3.36,4.14,3.53
002394,2021,2,0.85,1.10,1.34,0.96,2.86,3.69,4.51,4.31
002394,2022,1,0.96,0.96,0.96,1.10,3.23,3.23,3.23,4.95
002395,2020,1,0.76,0.76,0.76,1.00,2.05,2.05,2.05,9.06
002395,2021,1,1.50,1.50,1.50,1.24,4.03,4.03,4.03,10.88
002396,2020,26,1.21,1.31,1.45,1.17,7.04,7.63,8.46,14.35
002396,2021,25,1.45,1.65,1.88,1.54,8.44,9.61,10.94,18.79
002396,2022,21,1.62,2.02,2.34,1.94,9.47,11.78,13.62,24.60
002397,2020,2,0.08,0.10,0.11,0.78,0.65,0.74,0.83,3.53
002397,2021,2,0.11,0.13,0.14,0.96,0.87,0.99,1.10,4.31
002397,2022,1,0.17,0.17,0.17,1.10,1.30,1.30,1.30,4.95
002398,2020,11,0.70,0.74,0.79,0.77,4.86,5.13,5.45,4.52
002398,2021,11,0.83,0.94,1.07,0.91,5.77,6.53,7.40,5.57
002398,2022,11,0.97,1.18,1.34,1.14,6.73,8.14,9.27,7.43
002400,2020,2,0.14,0.14,0.14,0.74,2.42,2.43,2.44,14.24
002400,2021,2,0.17,0.17,0.17,1.15,2.96,2.99,3.01,21.50
002402,2020,14,0.38,0.43,0.49,1.17,3.50,3.86,4.45,14.35
002402,2021,14,0.51,0.60,0.67,1.54,4.70,5.41,6.08,18.79
002402,2022,10,0.67,0.80,0.96,1.94,6.10,7.25,8.77,24.60
002403,2020,1,0.80,0.80,0.80,1.12,2.79,2.79,2.79,7.44
002403,2021,1,0.48,0.48,0.48,1.36,1.70,1.70,1.70,8.86
002405,2020,20,0.04,0.18,0.26,0.94,0.87,3.59,5.11,6.48
002405,2021,18,0.10,0.27,0.33,1.25,2.03,5.26,6.47,8.42
002405,2022,11,0.16,0.33,0.50,1.61,3.04,6.57,9.72,10.71
002406,2020,1,0.52,0.52,0.52,1.11,2.92,2.92,2.92,34.51
002406,2021,1,0.58,0.58,0.58,1.35,3.25,3.25,3.25,41.23
002406,2022,1,0.68,0.68,0.68,1.60,3.79,3.79,3.79,49.72
002409,2020,15,0.69,0.83,1.00,1.20,3.18,3.83,4.63,11.21
002409,2021,14,0.87,1.05,1.41,1.56,4.02,4.87,6.53,14.81
002409,2022,9,1.31,1.41,1.72,1.97,6.07,6.51,7.97,18.87
002413,2020,4,0.15,0.19,0.21,1.17,1.64,2.08,2.34,14.35
002413,2021,4,0.19,0.24,0.30,1.54,2.00,2.79,3.32,18.79
002413,2022,2,0.30,0.32,0.34,1.94,3.42,3.59,3.76,24.60
002428,2020,5,0.02,0.05,0.10,0.54,0.12,0.31,0.64,6.15
002428,2021,5,0.02,0.11,0.20,0.78,0.13,0.69,1.31,8.31
002428,2022,4,0.04,0.25,0.41,0.97,0.25,1.60,2.70,10.71
002429,2020,6,0.27,0.28,0.30,1.17,12.09,12.60,13.76,14.35
002429,2021,6,0.29,0.34,0.38,1.54,13.09,15.33,17.38,18.79
002429,2022,6,0.31,0.40,0.48,1.94,14.05,18.00,21.82,24.60
002430,2020,7,0.61,0.73,0.87,1.42,5.90,7.04,8.42,17.06
002430,2021,7,0.68,0.84,1.07,1.80,6.53,8.14,10.31,20.68
002430,2022,7,0.74,0.98,1.25,2.30,7.13,9.44,12.05,25.05
002436,2020,8,0.24,0.26,0.28,1.17,3.51,3.95,4.64,14.35
002436,2021,8,0.29,0.34,0.38,1.54,4.34,5.16,6.37,18.79
002436,2022,7,0.33,0.44,0.50,1.94,4.92,6.72,8.40,24.60
002438,2020,8,0.49,0.51,0.55,0.89,2.40,2.49,2.66,10.67
002438,2021,8,0.63,0.68,0.72,1.06,3.07,3.29,3.50,12.59
002438,2022,7,0.76,0.86,1.03,1.26,3.70,4.15,4.98,15.56
002441,2020,1,0.59,0.59,0.59,1.52,3.24,3.24,3.24,14.86
002441,2021,1,0.75,0.75,0.75,1.80,4.08,4.08,4.08,17.26
002443,2020,2,0.89,0.91,0.92,1.12,4.65,4.73,4.80,7.44
002443,2021,2,0.53,0.61,0.68,1.36,2.78,3.17,3.56,8.86
002443,2022,2,0.61,0.72,0.83,1.70,3.19,3.75,4.31,10.41
002446,2020,1,0.21,0.21,0.21,1.17,1.88,1.88,1.88,14.35
002448,2020,2,0.21,0.27,0.33,1.11,1.28,1.65,2.02,34.51
002448,2021,2,0.32,0.37,0.42,1.35,1.94,2.24,2.53,41.23
002449,2020,10,0.66,0.81,0.92,1.17,4.11,4.98,5.69,14.35
002449,2021,10,0.84,1.01,1.18,1.54,5.18,6.25,7.31,18.79
002449,2022,8,0.96,1.18,1.50,1.94,5.93,7.27,9.30,24.60
002452,2020,1,0.50,0.50,0.50,1.66,2.65,2.65,2.65,29.13
002458,2020,7,1.00,1.71,2.62,6.75,9.88,16.83,25.84,174.45
002458,2021,7,0.58,1.30,2.30,4.48,5.75,12.78,22.62,154.05
002458,2022,4,0.23,1.10,1.97,3.86,2.23,10.88,19.45,133.95
002459,2020,16,0.76,1.03,1.13,1.66,10.20,13.88,15.16,29.13
002459,2021,16,1.16,1.31,1.42,2.05,15.59,17.51,19.08,34.82
002459,2022,15,1.36,1.58,1.78,2.48,18.22,21.17,23.82,38.43
002461,2020,5,0.23,0.24,0.24,6.13,5.07,5.25,5.39,86.64
002461,2021,5,0.25,0.27,0.28,7.40,5.52,5.91,6.20,104.53
002461,2022,4,0.26,0.30,0.32,9.40,5.82,6.61,6.99,132.63
002467,2020,2,0.15,0.16,0.16,2.19,2.10,2.15,2.20,11.07
002467,2021,2,0.18,0.19,0.21,2.72,2.50,2.65,2.80,13.25
002467,2022,1,0.27,0.27,0.27,3.67,3.65,3.65,3.65,16.08
002478,2020,5,0.44,0.63,0.76,1.12,4.19,6.06,7.30,7.44
002478,2021,5,0.54,0.76,0.91,1.36,5.21,7.35,8.72,8.86
002478,2022,3,0.62,0.77,0.87,1.70,5.96,7.40,8.39,10.41
002479,2020,1,0.44,0.44,0.44,0.56,3.88,3.88,3.88,47.56
002479,2021,1,0.49,0.49,0.49,0.63,4.32,4.32,4.32,50.43
002481,2020,1,0.29,0.29,0.29,1.01,3.61,3.61,3.61,16.40
002481,2021,1,0.52,0.52,0.52,1.22,6.51,6.51,6.51,19.93
002483,2020,3,0.15,0.20,0.29,0.89,1.42,1.88,2.74,10.67
002483,2021,3,0.16,0.23,0.33,1.06,1.53,2.12,3.14,12.59
002484,2020,2,0.31,0.36,0.41,1.17,2.53,2.96,3.39,14.35
002484,2021,2,0.40,0.46,0.51,1.54,3.29,3.74,4.19,18.79
002484,2022,2,0.53,0.58,0.62,1.94,4.37,4.74,5.11,24.60
002488,2020,1,0.14,0.14,0.14,1.11,1.46,1.46,1.46,34.51
002488,2021,1,0.18,0.18,0.18,1.35,1.85,1.85,1.85,41.23
002489,2020,2,0.25,0.27,0.29,2.40,5.49,5.87,6.25,8.54
002489,2021,2,0.28,0.31,0.34,2.79,6.05,6.68,7.31,10.13
002489,2022,1,0.39,0.39,0.39,3.32,8.51,8.51,8.51,12.05
002494,2020,1,0.17,0.17,0.17,0.38,0.67,0.67,0.67,1.51
002494,2021,1,0.04,0.04,0.04,0.45,0.15,0.15,0.15,1.77
002494,2022,1,0.04,0.04,0.04,0.42,0.17,0.17,0.17,1.73
002497,2020,3,0.07,0.16,0.23,1.20,0.67,1.56,2.25,11.21
002497,2021,2,0.30,0.31,0.33,1.56,2.84,3.00,3.16,14.81
002497,2022,1,0.39,0.39,0.39,1.97,3.73,3.73,3.73,18.87
002511,2020,31,0.55,0.61,0.66,0.76,7.19,7.93,8.59,13.31
002511,2021,31,0.66,0.72,0.81,0.91,8.60,9.46,10.65,15.96
002511,2022,23,0.79,0.87,1.02,1.08,10.32,11.38,13.38,19.26
002515,2020,2,0.16,0.17,0.18,1.52,1.54,1.67,1.80,28.77
002515,2021,2,0.23,0.28,0.33,1.82,2.26,2.73,3.20,33.72
002515,2022,2,0.32,0.40,0.47,2.00,3.14,3.89,4.64,32.83
002518,2020,12,0.57,0.67,0.73,1.66,3.34,3.86,4.23,29.13
002518,2021,12,0.66,0.81,0.92,2.05,3.87,4.72,5.36,34.82
002518,2022,8,0.75,0.97,1.15,2.48,4.35,5.65,6.68,38.43
002520,2020,1,0.35,0.35,0.35,0.89,2.61,2.61,2.61,10.67
002520,2021,1,0.41,0.41,0.41,1.06,3.09,3.09,3.09,12.59
002520,2022,1,0.47,0.47,0.47,1.26,3.57,3.57,3.57,15.56
002521,2020,1,0.69,0.69,0.69,0.76,3.41,3.41,3.41,13.31
002522,2020,1,0.17,0.17,0.17,1.00,1.55,1.55,1.55,9.06
002522,2021,1,0.24,0.24,0.24,1.24,2.18,2.18,2.18,10.88
002530,2020,4,0.32,0.42,0.54,2.19,2.49,3.30,4.24,11.07
002530,2021,4,0.39,0.59,0.73,2.72,3.03,4.61,5.70,13.25
002530,2022,1,1.06,1.06,1.06,3.67,8.28,8.28,8.28,16.08
002531,2020,22,0.47,0.56,0.64,1.66,8.35,10.05,11.46,29.13
002531,2021,22,0.53,0.66,0.81,2.05,9.40,11.74,14.38,34.82
002531,2022,19,0.64,0.75,0.92,2.48,11.35,13.34,16.32,38.43
002538,2020,4,0.35,0.41,0.47,1.20,2.50,2.96,3.35,11.21
002538,2021,4,0.48,0.50,0.51,1.56,3.42,3.60,3.69,14.81
002538,2022,1,0.63,0.63,0.63,1.97,4.54,4.54,4.54,18.87
002539,2020,3,0.27,0.31,0.36,1.20,2.71,3.12,3.59,11.21
002539,2021,3,0.33,0.40,0.49,1.56,3.34,4.03,4.92,14.81
002539,2022,3,0.40,0.50,0.64,1.97,4.07,5.08,6.45,18.87
002540,2020,1,0.28,0.28,0.28,0.54,3.56,3.56,3.56,6.15
002540,2021,1,0.33,0.33,0.33,0.78,4.21,4.21,4.21,8.31
002541,2020,12,1.02,1.27,1.36,1.12,5.34,6.66,7.11,7.44
002541,2021,11,1.53,1.62,1.76,1.36,8.00,8.49,9.20,8.86
002541,2022,9,1.78,1.93,2.14,1.70,9.32,10.12,11.21,10.41
002543,2020,3,0.75,0.81,0.87,1.66,5.55,6.01,6.47,29.13
002543,2021,3,0.84,0.91,0.98,2.05,6.26,6.76,7.26,34.82
002548,2020,4,1.07,1.65,2.15,1.52,4.63,7.68,9.94,28.77
002548,2021,4,1.26,1.97,2.28,1.82,5.46,9.23,12.62,33.72
002548,2022,2,2.35,2.45,2.54,2.00,10.16,12.10,14.04,32.83
002550,2020,1,0.23,0.23,0.23,1.56,2.91,2.91,2.91,12.54
002550,2021,1,0.27,0.27,0.27,2.01,3.42,3.42,3.42,15.59
002550,2022,1,0.32,0.32,0.32,2.62,4.03,4.03,4.03,20.04
002554,2020,1,0.09,0.09,0.09,0.39,0.94,0.94,0.94,14.69
002554,2021,1,0.13,0.13,0.13,0.52,1.39,1.39,1.39,18.86
002554,2022,1,0.16,0.16,0.16,0.64,1.74,1.74,1.74,23.22
002556,2020,1,0.41,0.41,0.41,0.96,3.50,3.50,3.50,10.42
002556,2021,1,0.58,0.58,0.58,1.21,5.00,5.00,5.00,13.16
002557,2020,32,1.37,1.45,1.55,1.52,6.95,7.36,7.87,28.77
002557,2021,32,1.60,1.72,1.90,1.82,8.11,8.74,9.66,33.72
002557,2022,29,1.80,2.03,2.28,2.00,9.15,10.32,11.56,32.83
002559,2020,1,0.21,0.21,0.21,0.89,1.16,1.16,1.16,10.67
002559,2021,1,0.26,0.26,0.26,1.06,1.42,1.42,1.42,12.59
002559,2022,1,0.31,0.31,0.31,1.26,1.71,1.71,1.71,15.56
002562,2020,4,0.28,0.31,0.38,1.56,2.51,2.77,3.46,12.54
002562,2021,4,0.37,0.43,0.49,2.01,3.36,3.90,4.46,15.59
002562,2022,3,0.45,0.49,0.56,2.62,4.07,4.40,5.04,20.04
002563,2020,26,0.30,0.47,0.70,0.74,8.16,12.69,18.97,7.64
002563,2021,26,0.35,0.57,0.91,0.84,9.51,15.46,24.50,9.24
002563,2022,22,0.40,0.67,1.17,0.99,10.83,18.02,31.65,10.68
002564,2020,1,0.28,0.28,0.28,0.77,2.46,2.46,2.46,4.52
002564,2021,1,0.48,0.48,0.48,0.91,4.21,4.21,4.21,5.57
002567,2020,3,1.73,2.12,2.33,1.52,14.47,17.70,19.46,28.77
002567,2021,3,1.24,1.82,2.20,1.82,10.40,15.21,18.40,33.72
002567,2022,2,0.89,1.44,1.99,2.00,7.43,12.06,16.68,32.83
002568,2020,9,0.69,0.75,0.81,6.13,3.57,3.90,4.20,86.64
002568,2021,9,0.83,0.97,1.10,7.40,4.30,5.04,5.71,104.53
002568,2022,8,1.04,1.20,1.41,9.40,5.40,6.25,7.33,132.63
002570,2020,1,0.05,0.05,0.05,1.01,0.51,0.51,0.51,16.40
002570,2021,1,0.15,0.15,0.15,1.22,1.53,1.53,1.53,19.93
002570,2022,1,0.25,0.25,0.25,1.48,2.51,2.51,2.51,24.65
002579,2020,1,0.55,0.55,0.55,1.17,2.18,2.18,2.18,14.35
002579,2021,1,0.73,0.73,0.73,1.54,2.88,2.88,2.88,18.79
002582,2020,4,0.26,0.32,0.41,1.52,1.36,1.64,2.11,28.77
002582,2021,4,0.32,0.40,0.47,1.82,1.67,2.04,2.44,33.72
002582,2022,2,0.37,0.41,0.45,2.00,1.93,2.12,2.32,32.83
002585,2020,2,0.18,0.31,0.44,1.00,2.03,3.57,5.12,9.06
002585,2021,2,0.32,0.46,0.59,1.24,3.75,5.29,6.83,10.88
002587,2020,3,0.19,0.32,0.40,1.17,1.19,1.99,2.49,14.35
002587,2021,3,0.28,0.41,0.49,1.54,1.76,2.56,3.06,18.79
002587,2022,3,0.36,0.51,0.58,1.94,2.23,3.14,3.59,24.60
